full_date,Yield,hard_percent,medium_percent,friable_percent,density_wmt_bcm_percent,fe_percent,sio2_percent,al2o3_percent,p_percent,mn_percent,s_percent,cl_percent,cr_percent,k2o_percent,tio2_percent,v_percent,loi_percent,di_percent,moisture_percent,volume,as_percent,ba_percent,cao_percent,co_percent,cu_percent,mgo_percent,na2o_percent,ni_percent,pb_percent,sn_percent,sr_percent,zn_percent,zr_percent,loi_425_percent,loi_650_percent,loi_1000_percent
12/03/2018,0.790627472,18.56007045,39.65441927,41.78533955,3.034590125,60.29539938,6.00082855,2.350854733,0.048679336,0.293715422,0.047580975,0.00729339,0.085858524,0.063628128,0.230232053,0.142560892,3.994584174,8.829710637,6.580228865,380.4263488,0.008757855,0.017170893,0.072056712,0.001865064,0.002872987,0.086978711,0.021323374,0.004197707,0.004418144,0.002206992,0.111305429,0.004541441,0.00521071,3.124455097,0.740891907,0.300923886
13/03/2018,0.790116682,17.210505,39.66013945,43.11416398,3.053092948,60.40903155,5.648917537,2.350814987,0.054037194,0.302918577,0.054506435,0.007252813,0.095249579,0.078364699,0.240111422,0.145326494,4.10097603,8.938813245,6.754796608,340.89944,0.009976085,0.016731301,0.072493733,0.002051596,0.002997659,0.079519808,0.021270508,0.004850383,0.004347611,0.002069259,0.051763647,0.005552311,0.005408598,3.070174937,0.656364497,0.312859383
14/03/2018,0.708902153,21.11135081,41.11036736,37.75765324,3.021606208,59.82659636,5.792045724,2.65909643,0.059366424,0.366031792,0.055673954,0.007201332,0.067889989,0.076804349,0.28279634,0.10205572,4.426542743,8.599248748,6.844227844,294.9764956,0.009086762,0.016354882,0.083970365,0.002126756,0.00292687,0.090700203,0.023778809,0.005032893,0.004309027,0.002086167,0.106922021,0.005914303,0.006200036,3.191404124,0.76436116,0.320718764
15/03/2018,0.758333689,23.2454022,41.20763,35.54607277,3.045659395,59.66716495,5.938916261,2.769401461,0.059364069,0.375407711,0.049858437,0.006588053,0.058858912,0.070247647,0.282330671,0.088631879,4.417037868,8.259869659,6.955001275,341.3646843,0.008515607,0.015873177,0.093239457,0.001975256,0.00277352,0.100161003,0.024378176,0.004864058,0.004377844,0.002085961,0.388759365,0.005789718,0.006227563,3.188559891,1.130000186,0.323268957
16/03/2018,0.766671981,23.35475547,41.79912272,34.84588768,3.047138249,59.50149696,6.217254316,2.756449392,0.053053549,0.528843002,0.04398366,0.006915345,0.048079241,0.067044224,0.226113903,0.073461839,4.253858483,7.848442807,6.837666347,378.8856077,0.0068753,0.018259446,0.114993332,0.001885044,0.002628576,0.104247889,0.026834175,0.0043856,0.003976417,0.002168914,0.292037613,0.005197091,0.004934452,3.026352894,1.029691732,0.327083717
17/03/2018,0.795862158,22.45349637,42.70514632,34.84072026,3.042091518,60.00155349,5.792699148,2.569545268,0.051763008,0.580386766,0.046294062,0.007469917,0.045898548,0.060879812,0.209618568,0.069464359,4.14267062,7.814407201,6.60889809,391.6833992,0.00753367,0.018217807,0.093432554,0.001919237,0.002800039,0.092592955,0.026699463,0.004178832,0.004011715,0.00230766,0.318226674,0.005065688,0.004511692,3.152257013,0.864444499,0.333362651
18/03/2018,0.78587364,22.51895393,43.41375902,34.05663047,3.016562164,59.83317482,5.780034739,2.529004528,0.052193356,0.675981185,0.046712877,0.006259336,0.046306124,0.06384588,0.224690523,0.075578224,4.279920694,7.987412451,6.55972912,330.6471553,0.007433184,0.018495098,0.088771433,0.001889291,0.003024234,0.082937966,0.023378933,0.003922208,0.003722443,0.002228821,0.107932957,0.004829552,0.004555405,2.875505718,0.790321069,0.328431122
19/03/2018,0.751031847,24.09528711,40.7454177,35.15330179,2.9798503,59.56749944,5.589570598,2.654469665,0.062635475,0.609675443,0.047195431,0.005357287,0.06011324,0.076146522,0.24766269,0.089342709,4.727799423,8.367811895,6.728880726,369.0172813,0.00894126,0.020518597,0.095147748,0.002220122,0.003596669,0.099926474,0.021183816,0.004853356,0.00413982,0.002345945,0.395590365,0.005955251,0.005561727,3.186349891,1.320517348,0.365556502
20/03/2018,0.740267378,21.70576477,42.7215168,35.49913809,2.972210112,59.35678829,5.665547788,2.840978254,0.06507583,0.608915535,0.038790413,0.00618131,0.051144594,0.070410004,0.214021471,0.072340571,4.856856481,8.289160557,6.809140776,340.7462107,0.006599388,0.020796997,0.096673616,0.002364422,0.003540345,0.10741658,0.021564547,0.005282379,0.003550952,0.002143975,0.36541708,0.006422846,0.004863581,2.785334375,1.809692317,0.32968606
21/03/2018,0.748010479,21.43406891,42.63522866,35.64918178,3.036839059,60.30756869,5.567398692,2.66759751,0.053108362,0.444972343,0.031218704,0.006201789,0.053461117,0.042447439,0.189189801,0.080961664,4.046986678,8.0955142,6.468911082,346.0727223,0.006092276,0.0154423,0.118712369,0.001885355,0.003287456,0.091879026,0.020990477,0.004231062,0.003419508,0.002286103,0.114718075,0.004484983,0.004162082,2.732950398,1.030187833,0.308162689
22/03/2018,0.702640284,17.41424428,42.46893934,40.05631895,2.994917507,59.62981895,6.046018884,3.052195171,0.049386488,0.463158967,0.029650378,0.008234319,0.030357561,0.049085112,0.198250094,0.04773652,4.158880532,7.566691812,6.541136737,381.4029021,0.005515523,0.014354558,0.151013607,0.002212467,0.00369306,0.109063069,0.023947856,0.004352888,0.003500701,0.002308487,0.17093037,0.004874979,0.004194033,2.876688261,1.009333467,0.33662713
23/03/2018,0.688560091,18.19322022,43.56414176,38.17864168,2.916528219,59.11128799,6.523450232,3.071453368,0.046544288,0.476379001,0.030729197,0.008663586,0.014929611,0.048175972,0.184913821,0.024676976,4.415578503,7.412757198,6.346024117,372.3817765,0.003182723,0.014728168,0.143764628,0.002023282,0.004097482,0.119223912,0.025465744,0.00432725,0.002982041,0.002256311,0.002680329,0.005121656,0.004196735,3.220860659,0.774944201,0.345125741
24/03/2018,0.674479082,18.69861051,44.49542133,36.67938938,2.966531983,59.77294567,5.787581821,2.736761986,0.051790343,0.511347472,0.03667417,0.006936668,0.020818463,0.049882438,0.205075579,0.030745676,4.505757701,7.599257381,6.277557925,333.9881495,0.00357761,0.014978653,0.107182638,0.001970365,0.003426019,0.100332368,0.022220688,0.004459002,0.003188606,0.002199076,0.003663439,0.005525077,0.004526046,3.233752433,0.685713692,0.333272782
25/03/2018,0.700939448,17.4010643,44.16600038,38.35328281,2.981599477,59.95468603,6.029225552,2.623470404,0.046908042,0.604023014,0.039950751,0.007863545,0.024564047,0.064557274,0.179148567,0.034003028,4.008833867,7.316136583,6.408204143,262.0772508,0.003593272,0.014307349,0.100248187,0.001836232,0.003199209,0.097030563,0.024218363,0.003654127,0.003358119,0.002165428,0.005428643,0.004201073,0.003720433,2.580638202,0.661188161,0.313231469
26/03/2018,0.684244339,15.42801814,43.16341297,41.35665479,2.924177003,59.74817591,5.971526657,2.837102642,0.048510086,0.571589591,0.036345137,0.010009395,0.019988151,0.073479237,0.187313885,0.027685819,4.187698183,7.245055386,6.321906504,246.1943075,0.003629954,0.014682868,0.097801277,0.002078406,0.003352374,0.10917693,0.026120012,0.004374137,0.003380127,0.002254058,0.332070779,0.005121341,0.004191785,2.945546667,0.954359802,0.318844179
27/03/2018,0.725058172,16.39153711,46.83343381,36.63775889,2.979945632,60.26169614,5.648128791,2.482327067,0.050938579,0.505065696,0.042643959,0.007332597,0.042592051,0.062129867,0.186681937,0.055494728,4.178662477,7.905341038,6.411353082,288.3296858,0.004574865,0.0136961,0.079418747,0.001571033,0.002706529,0.086182178,0.020271874,0.003658853,0.003133432,0.002174923,0.046264132,0.004024511,0.003636233,2.685580627,0.608653307,0.284636488
28/03/2018,0.738266074,16.30548272,46.95838353,36.68172005,3.034760264,60.8139471,5.029416674,2.360787797,0.053327234,0.610577344,0.036951724,0.005641346,0.036995703,0.055335575,0.204888665,0.047613678,4.039606298,7.888176449,6.128213817,254.2943574,0.004548408,0.014403519,0.076911322,0.001940217,0.002700051,0.085444858,0.020756998,0.004516684,0.003667789,0.00225204,0.030721349,0.005632265,0.004486735,3.034262185,0.629793129,0.317291629
29/03/2018,0.719791596,20.41511537,42.7795137,36.77334685,2.956984438,59.55074083,5.39580382,2.783322349,0.0601512,0.552392356,0.045605519,0.00590494,0.038644029,0.062708386,0.256443229,0.048017043,5.036098345,8.791461381,6.321079588,256.746048,0.005984246,0.014439026,0.075487483,0.002307505,0.002985261,0.085275246,0.020957565,0.005363129,0.003374513,0.001997335,0.30581694,0.007478301,0.005746876,3.940309316,0.711225734,0.325927437
30/03/2018,0.754778514,24.07779791,43.07961522,32.78800122,2.942614892,58.49663753,5.70514019,3.159807536,0.058523175,0.614907409,0.047664728,0.008463437,0.030033576,0.064081426,0.250140731,0.039906475,5.760852243,8.980178285,6.345635102,273.3245401,0.005404797,0.014263334,0.094402633,0.002492273,0.003358652,0.112017843,0.024365402,0.00603376,0.003330176,0.001826812,0.139156628,0.007852257,0.005701584,4.346862996,0.818933768,0.337708188
31/03/2018,0.729309982,20.20058097,41.88619814,37.84878575,2.942614925,59.56606494,5.477732689,2.804611669,0.056403738,0.635205622,0.042284261,0.005215938,0.038834156,0.056086173,0.269422882,0.052196015,4.785999094,7.916029544,6.121812652,295.8721242,0.005176154,0.016252263,0.08756325,0.00199611,0.00296734,0.09973256,0.021781724,0.004324022,0.003813708,0.002227842,0.324130877,0.005693412,0.007153695,3.807504405,0.857502307,0.353186114
1/04/2018,0.751628876,22.3549737,39.02292742,38.56407659,2.999542488,59.34641609,6.134192898,2.67337598,0.042952422,0.876816483,0.037703781,0.006688165,0.01790741,0.057590509,0.185741147,0.029637818,4.425078799,7.692485155,6.180559637,267.1560655,0.003338794,0.018610885,0.091663155,0.001890003,0.002805604,0.111240938,0.027555771,0.00358932,0.003498711,0.002192041,0.011013397,0.004394115,0.004576131,3.320210659,0.732159306,0.348715642
2/04/2018,0.729813775,23.64335,40.56411102,35.77959069,2.958596835,58.91337345,6.127002329,2.684232138,0.046121841,0.978648865,0.042139241,0.006834976,0.01386552,0.061944458,0.198682323,0.024025805,4.823090412,7.632496792,6.165798043,279.8459057,0.003447967,0.019949135,0.095666755,0.001878248,0.002785496,0.125347524,0.030268067,0.003655326,0.003713648,0.002211459,0.003105105,0.004631092,0.00485159,3.702794099,0.74349404,0.369879557
3/04/2018,0.693671833,23.5523483,42.94110111,33.89476564,2.936932765,59.09614572,6.086402041,2.685043598,0.044662101,0.912128414,0.03545077,0.00721488,0.016686682,0.063060804,0.211740531,0.026542423,4.654156377,7.847197196,6.1662948,237.7408434,0.003576596,0.019488973,0.112744203,0.001837117,0.002800981,0.122130332,0.027948433,0.003770309,0.00366761,0.002330639,0.002901549,0.004354716,0.005338436,3.565604657,0.730363981,0.359177093
4/04/2018,0.710369401,25.22209778,43.85058424,31.20197854,2.87635023,58.46648934,6.338343482,2.754170242,0.047293499,0.993425081,0.03834216,0.006716633,0.025136098,0.066872045,0.225322506,0.041279602,5.015219497,8.007223055,6.309067539,289.7328335,0.004751605,0.0221345,0.132159795,0.002019522,0.002919893,0.133839047,0.028973853,0.004104177,0.003696453,0.002303074,0.623895038,0.004588615,0.005614747,4.405399522,0.814426738,0.383730646
5/04/2018,0.693578736,25.94272725,42.25566875,31.8231394,2.972187047,59.0542448,6.507713575,2.808350112,0.044165231,0.667800445,0.041367026,0.006742478,0.033136398,0.062574866,0.236862516,0.060669077,4.440744411,8.341253263,6.352983341,279.5951884,0.005293489,0.022025326,0.103599268,0.00195706,0.003137342,0.102262317,0.025981136,0.00406498,0.003616994,0.002433301,0.955344568,0.004298888,0.005909394,4.177696088,0.825011575,0.357022787
6/04/2018,0.726211381,24.0561654,42.97353043,33.00104104,3.02093105,59.89950992,5.917695074,2.647055419,0.043654785,0.58124654,0.039973062,0.007000301,0.039033795,0.059139216,0.216013156,0.077362661,4.099157364,8.143395922,6.453514368,257.2404962,0.005047903,0.023506404,0.101980966,0.001954539,0.002868949,0.090338606,0.023678253,0.004030519,0.003469081,0.002586075,0.412805128,0.004006159,0.005243456,3.358867904,0.717083776,0.330460849
7/04/2018,0.752940823,24.89946238,43.28517138,31.78653878,3.019567306,59.74121169,5.996202378,2.659500518,0.049206977,0.459797453,0.047425915,0.007493546,0.047038468,0.066607563,0.239703402,0.092359866,4.355714791,8.837688548,6.516043459,283.7555622,0.006114678,0.017997305,0.080458578,0.001745914,0.003002124,0.079028841,0.021049602,0.004021632,0.003345289,0.002322258,0.867107093,0.00390537,0.005451021,3.648429909,0.785749649,0.307576225
8/04/2018,0.742234273,22.59056848,41.26468648,36.13525939,3.076302999,60.56770768,5.503322476,2.505042776,0.047033195,0.39963108,0.038444869,0.006655921,0.045781895,0.063281267,0.201001763,0.106388749,3.954345052,8.87549251,6.656249112,307.3953013,0.006275489,0.01681131,0.082923988,0.00169531,0.002854904,0.082053262,0.02105756,0.004304301,0.00362895,0.002367276,0.513778664,0.004092738,0.004651451,3.091004781,0.922994686,0.318516711
9/04/2018,0.744437558,22.01967887,43.5170419,34.93182197,3.074022753,60.38730069,5.254766564,2.602731679,0.044358943,0.695931604,0.035722638,0.008426059,0.029840633,0.066421549,0.202068983,0.051448114,4.052282887,8.703026635,6.447877426,287.4510835,0.004551064,0.018899909,0.088130205,0.001926464,0.002968461,0.095121712,0.023895766,0.004382715,0.003407192,0.002429093,0.221685513,0.004376766,0.004702,2.952529779,0.831750362,0.346178254
10/04/2018,0.737581456,20.1842171,43.24624186,36.56572735,2.97581932,59.39791689,5.667000979,3.031085508,0.056092799,0.624814186,0.041644957,0.009435685,0.03557119,0.091542546,0.269907778,0.054178938,4.534338351,8.601357119,6.664842775,286.8650212,0.005808677,0.017220307,0.091099826,0.002270638,0.002856451,0.104261922,0.024363433,0.004907732,0.003482368,0.002310618,0.319303041,0.005132614,0.006201725,3.178643729,0.899814526,0.338056566
11/04/2018,0.719428208,21.58465551,43.69946473,34.1089236,2.973370708,59.19206815,5.708010061,2.916115501,0.062513778,0.617948395,0.050659641,0.00758808,0.047814802,0.101461234,0.284272412,0.068447958,4.829496415,8.830681408,6.682412142,256.5894331,0.006859019,0.017489337,0.085852949,0.002462957,0.002879551,0.097824182,0.02219325,0.004913458,0.003479329,0.002109163,4.479326249,0.005617152,0.006193984,7.264075254,1.056671578,0.337417461
12/04/2018,0.748187593,21.62367471,44.12735895,34.2360921,3.028702095,59.22530836,5.394718294,3.062271586,0.057277381,0.507995808,0.046350946,0.008065927,0.051524918,0.070415612,0.25216867,0.090858299,5.159518584,8.902310633,6.774457963,276.7669991,0.006442516,0.014353904,0.082701944,0.002110343,0.003498135,0.087795021,0.021185086,0.005414327,0.003464651,0.002133081,0.365411765,0.00502738,0.005588204,3.757767134,0.869162768,0.314731922
13/04/2018,0.775462814,23.43873727,41.84461858,34.72705101,3.049136186,59.9137293,5.702502305,2.682901982,0.056768511,0.415316298,0.044168389,0.005662278,0.055879517,0.071246846,0.256530108,0.103807286,4.33872335,9.23186984,6.555446899,291.7164761,0.007030058,0.017613259,0.087977684,0.001789606,0.002665481,0.083412484,0.019615333,0.004577694,0.003671246,0.002266851,0.2161525,0.005028654,0.006159275,3.134859881,0.77026818,0.312175964
14/04/2018,0.787702718,24.49121632,42.40058938,33.14647854,3.129621638,60.53669522,5.710447185,2.492761096,0.052275095,0.344840136,0.042922895,0.005807825,0.067302774,0.061753409,0.217248849,0.113511641,3.761783085,9.297536565,6.771029157,314.8447513,0.008291431,0.017237267,0.085817365,0.001840768,0.002867303,0.083996916,0.022618283,0.005013622,0.003769216,0.002442662,0.349035386,0.005254219,0.004850262,2.77691421,0.854989364,0.30938083
15/04/2018,0.72920566,20.06866822,43.61983892,36.35528645,3.051428894,59.94161099,5.655803988,2.744937213,0.057018483,0.441536704,0.045465982,0.008653872,0.061054633,0.06306644,0.240674704,0.084020382,4.331289613,8.785023464,6.668494057,269.6276215,0.007976613,0.016061945,0.082719642,0.002067414,0.002964065,0.088312326,0.023960201,0.005136909,0.003744363,0.00240405,0.447030896,0.006397523,0.005509154,3.506836975,0.878938476,0.323944197
16/04/2018,0.769275537,20.7714312,41.85454097,37.39223552,2.970688379,59.41378483,6.058925435,2.886132479,0.059092568,0.461803879,0.042028589,0.006391184,0.049761769,0.068567009,0.271202356,0.06538553,4.512799867,8.871905142,6.430438013,306.5895601,0.008005732,0.016407387,0.088657553,0.002201995,0.003027365,0.095320961,0.021930112,0.005218773,0.003876241,0.002380404,0.321311945,0.007289154,0.006523318,3.613580152,0.868930532,0.330323254
17/04/2018,0.759522245,22.91239915,41.0956794,36.00219891,2.966210813,59.70195637,6.362365704,2.553639368,0.047236727,0.647711168,0.039998327,0.00550953,0.052577802,0.069908252,0.197184057,0.082620483,3.927668287,8.307088414,6.401889085,321.1153337,0.007487634,0.018489576,0.087145248,0.001903244,0.002711073,0.104808321,0.023346448,0.003857957,0.004113729,0.002371074,0.137370601,0.004437204,0.004502399,2.894446407,0.807776463,0.33812822
18/04/2018,0.713017271,21.43787744,41.94591589,36.61645833,2.986659899,59.7188818,5.838617332,2.704043899,0.053816254,0.763517571,0.038262165,0.00598338,0.041176986,0.065377892,0.201808636,0.069449448,4.110882321,8.291364068,6.718714087,279.6059116,0.00651542,0.018109764,0.096735888,0.002244845,0.002710701,0.108639708,0.022679306,0.004917944,0.003666094,0.002294208,0.034945903,0.006058083,0.004585639,3.026408865,0.764472246,0.331200721
19/04/2018,,21.90337402,43.06192625,34.98119808,3.111061497,60.40681344,5.419530875,2.421763723,0.059130237,0.572470079,0.053798663,0.006636736,0.056937652,0.063391313,0.213306014,0.080246165,4.056953864,9.296793492,7.30804218,334.2236931,0.007618221,0.016125416,0.082785599,0.001787004,0.002716058,0.078851719,0.022142494,0.004720761,0.003192115,0.002251414,0.007757349,0.006558741,0.004343269,3.054959077,0.687909349,0.305779203
20/04/2018,,28.05758498,46.0150552,25.96520949,3.018474355,58.97791539,6.712114322,2.602597858,0.058810744,0.575854952,0.045849525,0.005730902,0.061913349,0.073366512,0.269374081,0.108182528,4.366553113,9.518927934,6.877891891,0.331293191,0.010975341,0.02297246,0.111940642,0.002395704,0.003326397,0.089938353,0.025795738,0.005926568,0.00393602,0.002216034,0.002923977,0.007549949,0.006694257,3.558370958,0.677628476,0.339593032
24/04/2018,0.701473118,23.69179883,43.44965044,32.85872368,2.883139085,58.22290862,7.209896348,3.268021998,0.058824464,0.392058067,0.036512001,0.008866413,0.04306026,0.075228694,0.252661834,0.072015213,4.791354268,8.940795543,6.384620846,408.3719786,0.006267353,0.015564632,0.079678408,0.002201822,0.003385966,0.100909156,0.024239403,0.00513127,0.00367019,0.002080479,0.002640498,0.005775824,0.006223565,3.65554663,0.845050244,0.32251346
25/04/2018,0.761621309,22.66274301,40.28803973,37.04786644,3.00335263,59.28519148,6.208399706,3.102677453,0.057476024,0.357086493,0.036771986,0.007403896,0.040392618,0.089688599,0.227755864,0.07343948,4.556580115,8.379065009,6.631626292,316.1681383,0.006393572,0.014747667,0.071415303,0.002294129,0.003182033,0.095350362,0.023198593,0.005247569,0.003677993,0.002241049,0.002758988,0.005948353,0.005415616,3.508814307,0.806459212,0.317216585
26/04/2018,0.740352999,22.09780962,39.63221864,38.27003642,3.003920606,59.4162982,5.833972054,3.020786217,0.067599119,0.44939015,0.044742742,0.005606839,0.051133922,0.12973408,0.275344624,0.080427167,4.552762096,8.419727246,7.19678879,236.3688431,0.008554974,0.016161208,0.089418275,0.002727523,0.003140687,0.109111184,0.024829236,0.006216994,0.004122711,0.00231253,0.003631954,0.006845497,0.006614397,3.525766391,0.78045771,0.328887268
29/04/2018,0.770912479,31.23010306,42.39937336,26.37332194,3.044469558,59.35706415,6.574753344,2.383337601,0.047924521,0.145947039,0.066780366,0.00961785,0.117928703,0.136518534,0.277269627,0.176288455,4.625732007,10.59053235,5.776205055,0.328464444,0.012037517,0.016283467,0.057595701,0.001952812,0.005063744,0.069384392,0.025849238,0.003861854,0.005088381,0.002036375,0.005970734,0.004827432,0.006686139,3.690522123,0.569162876,0.370448299
30/04/2018,0.799119146,22.10776501,42.23412399,34.54679364,3.136414922,60.78928584,4.994314971,2.416860905,0.053393072,0.320384594,0.049406942,0.005473158,0.081034532,0.078584534,0.221754472,0.15036754,4.181006164,8.383722045,7.75665481,272.5775977,0.007603158,0.015334067,0.068366695,0.002312375,0.003305493,0.076724829,0.021211442,0.005064217,0.00402019,0.002368268,4.537271978,0.005667333,0.005029809,7.481979867,0.861357604,0.329556846
1/05/2018,0.777568381,22.73754507,42.47370272,33.29674102,3.040874446,59.55030544,5.852103002,2.808277122,0.054696867,0.398175238,0.051675098,0.006501752,0.072622374,0.090730628,0.252770494,0.127359193,4.588432484,8.474584599,7.172353484,279.3772581,0.007664559,0.016880012,0.075801616,0.002602738,0.003581476,0.089103838,0.022394218,0.004984718,0.004129911,0.002162286,6.326633576,0.005957459,0.005917368,9.469591089,1.027423589,0.347970492
2/05/2018,0.768105565,22.32261152,43.49472851,34.10305277,3.042430472,59.27138104,6.462381965,3.026235987,0.046937908,0.37340327,0.0376666,0.007576135,0.034486428,0.067986938,0.213370651,0.058670224,4.442467808,8.276546078,7.021076395,363.9365698,0.005474683,0.015087064,0.084447592,0.002079122,0.002921631,0.090614255,0.023021588,0.00428963,0.003420889,0.002206252,0.005657673,0.004912047,0.005211817,3.390731624,0.761627222,0.317531553
3/05/2018,0.783627814,21.9739614,43.60076601,34.41676676,3.079622971,59.83567757,6.014575953,2.662803537,0.047128203,0.404173933,0.0441464,0.007754653,0.053469625,0.070611943,0.203888026,0.07509556,4.353303281,8.698794592,6.720989662,392.7469738,0.006589324,0.016579036,0.076326507,0.001985649,0.002918702,0.081754877,0.022074288,0.004077915,0.003699193,0.002231361,0.011330273,0.005427379,0.004804776,3.362080707,0.691909562,0.321987187
4/05/2018,0.803180481,21.12238683,42.40174059,36.45909395,3.059075896,59.70164645,6.164397406,2.820860317,0.044820915,0.358040888,0.040527145,0.008896076,0.046010906,0.072869487,0.207222798,0.071315973,4.339307538,8.875144089,6.846129341,363.0664145,0.005786567,0.01498047,0.071650457,0.002101243,0.002986937,0.084142613,0.023114687,0.004357024,0.003626903,0.002184436,0.093475502,0.005303544,0.005006031,3.308284532,0.78291294,0.316282843
5/05/2018,0.791753741,18.35293117,42.67433361,38.98041449,3.130133092,60.29633528,5.400293884,2.746896019,0.04453835,0.608992813,0.033983269,0.007741813,0.032930019,0.063390275,0.185670919,0.051135927,4.097290147,8.134826802,7.614201751,301.5885605,0.004785411,0.014916903,0.064995361,0.00233394,0.002637279,0.078039217,0.021972537,0.004514826,0.003487344,0.002373239,0.002491425,0.00554834,0.004117615,2.985032979,0.711247911,0.312183163
6/05/2018,0.79744785,19.47300039,40.76100954,39.7572962,3.031657556,60.12701276,5.868556744,2.928408074,0.045436803,0.355937521,0.03172057,0.009755787,0.027725788,0.06420661,0.194569557,0.042853961,4.020777465,8.607053901,7.04363305,314.9753076,0.004485764,0.013461037,0.079293202,0.002116512,0.002726676,0.090158933,0.024114734,0.00437015,0.003398617,0.002443544,0.020485506,0.00539832,0.004558248,2.904107722,0.751456832,0.290615245
7/05/2018,0.801228229,19.28726803,40.59173546,40.10727154,3.055505092,60.25494923,5.574539052,2.756975806,0.052411543,0.345622142,0.042590571,0.008542956,0.043651282,0.06767357,0.211511588,0.06562974,4.18943018,8.731937917,6.898217568,325.9047087,0.005952726,0.013973279,0.096004171,0.002014415,0.002979609,0.090958131,0.024476109,0.004569989,0.003657569,0.002516999,0.008394778,0.006344199,0.004963745,3.155753307,0.729319575,0.308993518
8/05/2018,0.797726057,20.32514736,41.33846741,38.3214381,3.042160881,59.76504399,5.950807466,2.970944211,0.049437873,0.377206212,0.039548948,0.007457927,0.028983468,0.053821357,0.214376279,0.055183197,4.305895806,8.169577709,6.758934845,302.9816276,0.004807544,0.017224893,0.086477681,0.002079265,0.00321061,0.082552467,0.022565533,0.004384214,0.003651881,0.002383869,0.358540434,0.005341267,0.005254467,3.493336839,0.829958877,0.318107617
9/05/2018,0.804126492,21.72607703,43.33388972,34.93617949,3.047836021,60.36888614,5.626354391,2.638130021,0.047352276,0.264313922,0.038597503,0.007855239,0.041114087,0.054826873,0.212077875,0.069561261,4.240658735,8.428786024,6.763292818,305.9668247,0.00505464,0.015161375,0.08365117,0.001946416,0.003657,0.075364255,0.02327713,0.004202783,0.003565376,0.002632481,0.003211248,0.005113099,0.005340347,3.212601526,0.68753689,0.314698465
10/05/2018,0.821826895,24.56436453,45.09045161,30.32763818,3.03916136,59.71098762,5.93969779,2.66963357,0.050527231,0.402914129,0.044930022,0.00838158,0.053892127,0.080006389,0.23310218,0.087015353,4.541481243,8.858455856,6.509836842,335.5792779,0.006111205,0.017304932,0.061916992,0.002016445,0.003799809,0.074314662,0.024723079,0.004321597,0.003914389,0.002518656,0.177048949,0.004597131,0.005711329,3.49520043,0.702822207,0.327082289
11/05/2018,0.802990195,22.71020175,43.07059809,33.91437102,3.07553033,59.58902573,6.105109464,2.805701988,0.049658839,0.615603603,0.043469315,0.006582639,0.058114165,0.078182244,0.221859801,0.081653642,4.12346279,8.866865637,6.64797143,300.166358,0.006188335,0.01725185,0.072417159,0.002363401,0.003553029,0.080818,0.023470632,0.005192911,0.004052328,0.002359939,1.929462604,0.006143924,0.005262609,4.537388161,0.928742602,0.338326774
12/05/2018,0.792668162,23.63848903,40.00590181,32.61171241,3.057820754,59.73774447,5.622437002,2.745373065,0.055120395,0.482037188,0.046789137,0.008057305,0.060121198,0.077620875,0.207022577,0.091897629,4.624275118,8.477947483,6.998402378,272.1763313,0.006290834,0.013010865,0.071097434,0.002217223,0.003255426,0.083162485,0.02295525,0.005504433,0.003760532,0.002117256,0.020024346,0.006067893,0.004648448,3.395033943,0.715996972,0.329477792
13/05/2018,0.779056554,21.28803007,40.98561276,36.17244334,3.02662017,59.68265445,6.066052618,2.562741486,0.054659393,0.496910666,0.041160882,0.007010201,0.050123028,0.066048295,0.196833063,0.07293663,4.475854127,8.296818381,6.751006008,302.0345468,0.006319909,0.014014374,0.095940972,0.00218974,0.003490147,0.09384931,0.022564347,0.004978217,0.003542572,0.002262037,0.735402057,0.006882637,0.00467766,3.70817159,1.056891917,0.323218664
14/05/2018,0.80588604,21.25696906,42.33214034,34.28484468,3.048249171,60.1646977,5.723741272,2.449868757,0.05346327,0.451543208,0.046446785,0.008611597,0.063154334,0.073041198,0.204559107,0.083369121,4.26235212,8.831665901,6.661425523,299.6160892,0.006976404,0.01474362,0.074587282,0.002040283,0.003202145,0.085758818,0.023124268,0.005287487,0.003512029,0.00235709,0.175448411,0.007025122,0.004668326,3.140165275,0.817914587,0.304228092
15/05/2018,0.797532528,21.91545744,42.29616967,35.49949144,2.979858687,59.23297402,5.981401943,2.751182821,0.066050314,0.459269505,0.049071143,0.007011691,0.070058743,0.101108466,0.258546461,0.095160468,4.874243931,9.140141344,6.847762425,298.233903,0.007941124,0.016028525,0.078335535,0.002298389,0.003187804,0.090638523,0.022236669,0.005477151,0.003930222,0.002162864,0.102791421,0.007589804,0.005853323,3.441458037,0.742222567,0.305880129
16/05/2018,0.740208337,18.85943658,36.72573223,43.51850765,2.926989227,59.14799208,5.954959387,2.908453432,0.064433102,0.318587382,0.035165493,0.009913916,0.060325919,0.070225878,0.220057682,0.094666301,5.175599456,8.9385196,6.535822554,345.5231959,0.006636957,0.013214762,0.101044077,0.002523611,0.003262505,0.105365056,0.022585226,0.006427409,0.003791113,0.002109953,0.002673711,0.006668098,0.005082383,4.098359815,0.742047211,0.334838421
